,file,Re,alpha,Cl,Cd
28209,pp13,26000.0,4.75,1.2173,0.05559
28210,pp13,26000.0,5.0,1.2421,0.05799
28211,pp13,30000.0,-2.75,-0.3225,0.06257
28212,pp13,30000.0,-2.5,-0.3264,0.05895
28213,pp13,30000.0,-2.25,-0.3275,0.05548
28214,pp13,30000.0,-2.0,-0.3268,0.05203
28215,pp13,30000.0,-1.75,-0.324,0.04928
28216,pp13,30000.0,-1.5,-0.3155,0.04564
28217,pp13,30000.0,-1.25,-0.3072,0.04289
28218,pp13,30000.0,-1.0,-0.2945,0.04034
28219,pp13,30000.0,-0.75,-0.2705,0.03789
28220,pp13,30000.0,-0.5,-0.23,0.03603
28221,pp13,30000.0,-0.25,-0.1791,0.03515
28222,pp13,30000.0,0.0,-0.1283,0.03569
28223,pp13,30000.0,0.25,-0.0444,0.03946
28224,pp13,30000.0,0.5,0.0517,0.04396
28225,pp13,30000.0,0.75,0.1268,0.0469
28226,pp13,30000.0,1.0,0.1873,0.04858
28227,pp13,30000.0,1.25,0.2367,0.04915
28228,pp13,30000.0,1.5,0.282,0.04955
28229,pp13,30000.0,1.75,0.3244,0.04995
28230,pp13,30000.0,2.0,0.3656,0.05034
28231,pp13,30000.0,2.25,0.4071,0.05097
28232,pp13,30000.0,2.75,0.8515,0.03957
28233,pp13,30000.0,3.0,0.922,0.04052
28234,pp13,30000.0,3.25,0.9909,0.04155
28235,pp13,30000.0,3.5,1.0333,0.04299
28236,pp13,30000.0,3.75,1.0835,0.04497
28237,pp13,30000.0,4.0,1.1274,0.04699
28238,pp13,30000.0,4.25,1.1662,0.04935
28239,pp13,30000.0,4.5,1.1974,0.05134
28240,pp13,30000.0,4.75,1.2246,0.0537
28241,pp13,30000.0,5.0,1.2496,0.05675
28242,pp13,35000.0,-3.0,-0.2416,0.06925
28243,pp13,35000.0,-2.75,-0.2327,0.06663
28244,pp13,35000.0,-2.5,-0.2242,0.06415
28245,pp13,35000.0,-2.25,-0.22,0.0614
28246,pp13,35000.0,-1.75,-0.2263,0.05519
28247,pp13,35000.0,-1.5,-0.2283,0.05175
28248,pp13,35000.0,-1.25,-0.2264,0.04874
28249,pp13,35000.0,-1.0,-0.2217,0.04581
28250,pp13,35000.0,-0.75,-0.2116,0.04327
28251,pp13,35000.0,-0.5,-0.1967,0.04079
28252,pp13,35000.0,-0.25,-0.17,0.03902
28253,pp13,35000.0,0.0,-0.1302,0.03764
28254,pp13,35000.0,0.25,-0.0736,0.03699
28255,pp13,35000.0,0.5,-0.0067,0.03804
28256,pp13,35000.0,0.75,0.0713,0.04174
28257,pp13,35000.0,1.0,0.1444,0.04505
28258,pp13,35000.0,1.25,0.2062,0.04724
28259,pp13,35000.0,1.5,0.2578,0.04837
28260,pp13,35000.0,1.75,0.3027,0.04906
28261,pp13,35000.0,2.0,0.3458,0.04918
28262,pp13,35000.0,2.5,0.8034,0.03767
28263,pp13,35000.0,2.75,0.8492,0.03889
28264,pp13,35000.0,3.0,0.922,0.03951
28265,pp13,35000.0,3.25,1.0162,0.04035
28266,pp13,35000.0,3.5,1.067,0.042
28267,pp13,35000.0,3.75,1.1089,0.04371
28268,pp13,35000.0,4.0,1.1448,0.04552
28269,pp13,35000.0,4.25,1.1766,0.04748
28270,pp13,35000.0,4.5,1.2056,0.04988
28271,pp13,35000.0,4.75,1.2329,0.05277
28272,pp13,35000.0,5.0,1.2581,0.05603
28273,pp13,40000.0,-3.0,-0.2139,0.06931
28274,pp13,40000.0,-2.25,-0.1682,0.06288
28275,pp13,40000.0,-2.0,-0.157,0.0605
28276,pp13,40000.0,-1.75,-0.1455,0.05834
28277,pp13,40000.0,-1.5,-0.1392,0.05589
28278,pp13,40000.0,-0.75,-0.1369,0.04779
28279,pp13,40000.0,-0.5,-0.1315,0.04503
28280,pp13,40000.0,-0.25,-0.1184,0.04278
28281,pp13,40000.0,0.0,-0.0971,0.04072
28282,pp13,40000.0,0.25,-0.062,0.03936
28283,pp13,40000.0,0.5,-0.0159,0.0387
28284,pp13,40000.0,0.75,0.043,0.03891
28285,pp13,40000.0,1.0,0.1068,0.0406
28286,pp13,40000.0,1.25,0.1695,0.04392
28287,pp13,40000.0,1.5,0.2281,0.04642
28288,pp13,40000.0,1.75,0.2807,0.04782
28289,pp13,40000.0,2.0,0.724,0.03496
28290,pp13,40000.0,2.25,0.7622,0.03594
28291,pp13,40000.0,2.5,0.8023,0.03687
28292,pp13,40000.0,2.75,0.8576,0.03792
28293,pp13,40000.0,3.0,0.9384,0.0384
28294,pp13,40000.0,3.25,1.0437,0.03901
28295,pp13,40000.0,3.5,1.0847,0.04052
28296,pp13,40000.0,3.75,1.121,0.04232
28297,pp13,40000.0,4.0,1.1538,0.04446
28298,pp13,40000.0,4.25,1.1842,0.04688
28299,pp13,40000.0,4.5,1.2129,0.04979
28300,pp13,40000.0,4.75,1.2394,0.05312
28301,pp13,40000.0,5.0,1.2636,0.05605
28302,pp13,45000.0,-3.0,-0.1884,0.07039
28303,pp13,45000.0,-2.75,-0.1842,0.0666
28304,pp13,45000.0,-2.25,-0.1404,0.06357
28305,pp13,45000.0,-2.0,-0.1229,0.06174
28306,pp13,45000.0,-1.75,-0.1088,0.05949
28307,pp13,45000.0,-1.5,-0.0968,0.05714
28308,pp13,45000.0,-1.25,-0.0813,0.05574
28309,pp13,45000.0,-0.25,-0.0656,0.04589
28310,pp13,45000.0,0.0,-0.0544,0.04389
28311,pp13,45000.0,0.25,-0.0342,0.04203
28312,pp13,45000.0,0.5,-0.0058,0.0404
28313,pp13,45000.0,0.75,0.0353,0.03967
28314,pp13,45000.0,1.0,0.0901,0.03966
28315,pp13,45000.0,1.25,0.1472,0.04082
28316,pp13,45000.0,1.5,0.1999,0.04349
28317,pp13,45000.0,1.75,0.6799,0.03362
28318,pp13,45000.0,2.0,0.7189,0.03443
28319,pp13,45000.0,2.25,0.7611,0.03519
28320,pp13,45000.0,2.5,0.8076,0.03591
28321,pp13,45000.0,2.75,0.8731,0.03685
28322,pp13,45000.0,3.0,0.9711,0.03745
28323,pp13,45000.0,3.25,1.063,0.03848
28324,pp13,45000.0,3.5,1.0983,0.04034
28325,pp13,45000.0,3.75,1.1311,0.04265
28326,pp13,45000.0,4.0,1.1612,0.04439
28327,pp13,45000.0,4.25,1.1893,0.04596
28328,pp13,45000.0,4.5,1.2158,0.04831
28329,pp13,45000.0,4.75,1.2402,0.05106
28330,pp13,45000.0,5.0,1.2635,0.05433
28331,pp14,5000.0,-3.0,-0.0291,0.06601
28332,pp14,5000.0,-2.75,-0.0294,0.06482
28333,pp14,5000.0,-2.5,-0.03,0.06364
28334,pp14,5000.0,-2.25,-0.0307,0.06247
28335,pp14,5000.0,-2.0,-0.0304,0.06132
28336,pp14,5000.0,-1.75,-0.0254,0.06026
28337,pp14,5000.0,-1.5,-0.0115,0.05938
28338,pp14,5000.0,-1.25,0.015,0.05883
28339,pp14,5000.0,-1.0,0.0553,0.0587
28340,pp14,5000.0,-0.75,0.109,0.05906
28341,pp14,5000.0,-0.5,0.173,0.05992
28342,pp14,5000.0,-0.25,0.2437,0.06124
28343,pp14,5000.0,0.0,0.3168,0.06294
28344,pp14,5000.0,0.25,0.3886,0.06493
28345,pp14,5000.0,0.5,0.456,0.0671
28346,pp14,5000.0,0.75,0.517,0.06934
28347,pp14,5000.0,1.0,0.5703,0.07154
28348,pp14,5000.0,1.25,0.616,0.07362
28349,pp14,5000.0,1.5,0.6543,0.07556
28350,pp14,5000.0,1.75,0.686,0.07734
28351,pp14,5000.0,2.0,0.7125,0.07902
28352,pp14,5000.0,2.25,0.7359,0.08066
28353,pp14,5000.0,2.5,0.7575,0.08232
28354,pp14,5000.0,2.75,0.778,0.08404
28355,pp14,5000.0,3.0,0.7977,0.08582
28356,pp14,5000.0,3.25,0.8167,0.08769
28357,pp14,5000.0,3.5,0.8352,0.08967
28358,pp14,5000.0,3.75,0.853,0.0918
28359,pp14,5000.0,4.0,0.8698,0.09417
28360,pp14,5000.0,4.25,0.885,0.09693
28361,pp14,5000.0,4.5,0.8968,0.10044
28362,pp14,5000.0,4.75,0.9018,0.10533
28363,pp14,5000.0,5.0,0.8978,0.11199
28364,pp14,8000.0,-3.0,-0.1897,0.06297
28365,pp14,8000.0,-2.75,-0.1925,0.06208
28366,pp14,8000.0,-2.5,-0.178,0.06121
28367,pp14,8000.0,-2.25,-0.1435,0.06042
28368,pp14,8000.0,-2.0,-0.0944,0.05956
28369,pp14,8000.0,-1.75,-0.0351,0.05893
28370,pp14,8000.0,-1.5,0.0335,0.05866
28371,pp14,8000.0,-1.25,0.0993,0.05834
28372,pp14,8000.0,-1.0,0.1624,0.05811
28373,pp14,8000.0,-0.75,0.2208,0.05792
28374,pp14,8000.0,-0.5,0.2777,0.05791
28375,pp14,8000.0,-0.25,0.3298,0.0579
28376,pp14,8000.0,0.0,0.3754,0.0578
28377,pp14,8000.0,0.25,0.4142,0.05764
28378,pp14,8000.0,0.5,0.4367,0.05763
28379,pp14,8000.0,0.75,0.507,0.0599
28380,pp14,8000.0,1.0,0.5699,0.06221
28381,pp14,8000.0,1.25,0.6247,0.06449
28382,pp14,8000.0,1.5,0.6717,0.06667
28383,pp14,8000.0,1.75,0.7116,0.06872
28384,pp14,8000.0,2.0,0.7452,0.07062
28385,pp14,8000.0,2.25,0.773,0.07239
28386,pp14,8000.0,2.5,0.7966,0.07408
28387,pp14,8000.0,2.75,0.8181,0.07578
28388,pp14,8000.0,3.0,0.8386,0.07753
28389,pp14,8000.0,3.25,0.8586,0.07938
28390,pp14,8000.0,3.5,0.8777,0.08149
28391,pp14,8000.0,3.75,0.8933,0.08444
28392,pp14,8000.0,4.0,0.8957,0.08995
28393,pp14,8000.0,4.25,0.8794,0.09882
28394,pp14,8000.0,4.5,0.8653,0.10742
28395,pp14,8000.0,4.75,0.9848,0.12069
28396,pp14,8000.0,5.0,1.0081,0.12578
28397,pp14,12000.0,-3.0,-0.1986,0.05788
28398,pp14,12000.0,-2.75,-0.2143,0.05736
28399,pp14,12000.0,-2.5,-0.1978,0.05701
28400,pp14,12000.0,-2.25,-0.1345,0.05736
28401,pp14,12000.0,-2.0,-0.0437,0.05765
28402,pp14,12000.0,-1.75,0.0511,0.05791
28403,pp14,12000.0,-1.5,0.1426,0.05828
28404,pp14,12000.0,-1.25,0.2222,0.05856
28405,pp14,12000.0,-1.0,0.2831,0.05842
28406,pp14,12000.0,-0.75,0.3433,0.0586
28407,pp14,12000.0,-0.5,0.3982,0.05883
28408,pp14,12000.0,-0.25,0.4493,0.05922
28409,pp14,12000.0,0.0,0.4923,0.05941
28410,pp14,12000.0,0.25,0.5333,0.05974
28411,pp14,12000.0,0.5,0.5744,0.06032
28412,pp14,12000.0,0.75,0.6106,0.06072
28413,pp14,12000.0,1.0,0.6461,0.06119
28414,pp14,12000.0,1.25,0.6792,0.06148
28415,pp14,12000.0,1.5,0.7059,0.06143
28416,pp14,12000.0,1.75,0.7233,0.0626
28417,pp14,12000.0,2.0,0.7628,0.0646
28418,pp14,12000.0,2.25,0.7975,0.06645
28419,pp14,12000.0,2.5,0.8277,0.06814
28420,pp14,12000.0,2.75,0.8538,0.06971
28421,pp14,12000.0,3.0,0.8773,0.07149
28422,pp14,12000.0,3.5,1.2431,0.06308
28423,pp14,12000.0,3.75,1.2691,0.06697
28424,pp14,12000.0,4.0,1.2988,0.07089
28425,pp14,12000.0,4.25,1.3104,0.07563
28426,pp14,12000.0,4.5,1.3186,0.08076
28427,pp14,12000.0,4.75,1.3199,0.08647
28428,pp14,12000.0,5.0,1.3115,0.09294
28429,pp14,18000.0,-3.0,-0.0185,0.0497
28430,pp14,18000.0,-2.75,-0.0581,0.04932
28431,pp14,18000.0,-2.5,-0.0975,0.04875
28432,pp14,18000.0,-2.25,-0.1379,0.04799
28433,pp14,18000.0,-2.0,-0.1661,0.04736
28434,pp14,18000.0,-1.75,-0.1078,0.04909
28435,pp14,18000.0,-1.5,0.1367,0.05458
28436,pp14,18000.0,-1.25,0.2484,0.05591
28437,pp14,18000.0,-1.0,0.3221,0.05624
28438,pp14,18000.0,-0.75,0.3882,0.05669
28439,pp14,18000.0,-0.5,0.4421,0.05692
28440,pp14,18000.0,-0.25,0.4901,0.05725
28441,pp14,18000.0,0.0,0.5325,0.05754
28442,pp14,18000.0,0.25,0.5729,0.05804
28443,pp14,18000.0,0.5,0.61,0.05862
28444,pp14,18000.0,0.75,0.6443,0.05918
28445,pp14,18000.0,1.0,0.6765,0.05976
28446,pp14,18000.0,1.25,0.7077,0.06041
28447,pp14,18000.0,1.5,0.739,0.06104
28448,pp14,18000.0,1.75,0.7713,0.06164
28449,pp14,18000.0,2.0,0.8063,0.06198
28450,pp14,18000.0,2.25,1.0626,0.04536
28451,pp14,18000.0,2.5,1.09,0.04797
28452,pp14,18000.0,2.75,1.1253,0.05041
28453,pp14,18000.0,3.0,1.1691,0.05298
28454,pp14,18000.0,3.25,1.2151,0.05545
28455,pp14,18000.0,3.5,1.2607,0.05826
28456,pp14,18000.0,3.75,1.3024,0.06134
28457,pp14,18000.0,4.0,1.3405,0.06477
28458,pp14,18000.0,4.25,1.3731,0.0685
28459,pp14,18000.0,4.5,1.3984,0.07244
28460,pp14,18000.0,4.75,1.4135,0.07655
28461,pp14,18000.0,5.0,1.4194,0.08116
28462,pp14,22000.0,-3.0,-0.0033,0.04789
28463,pp14,22000.0,-2.75,-0.004,0.04691
28464,pp14,22000.0,-2.5,-0.0052,0.04594
28465,pp14,22000.0,-2.25,-0.0112,0.04501
28466,pp14,22000.0,-2.0,-0.052,0.04436
28467,pp14,22000.0,-1.75,-0.0932,0.04349
28468,pp14,22000.0,-1.5,-0.1199,0.04292
28469,pp14,22000.0,-1.25,0.206,0.05304
28470,pp14,22000.0,-1.0,0.3191,0.0547
28471,pp14,22000.0,-0.75,0.394,0.05548
28472,pp14,22000.0,-0.5,0.4514,0.05582
28473,pp14,22000.0,-0.25,0.4993,0.05609
28474,pp14,22000.0,0.0,0.5436,0.05648
28475,pp14,22000.0,0.25,0.582,0.05678
28476,pp14,22000.0,0.5,0.6189,0.05734
28477,pp14,22000.0,0.75,0.6524,0.05789
28478,pp14,22000.0,1.0,0.6846,0.05849
28479,pp14,22000.0,1.25,0.7162,0.05913
28480,pp14,22000.0,1.5,0.7477,0.05972
28481,pp14,22000.0,2.0,1.0326,0.04373
28482,pp14,22000.0,2.25,1.0616,0.04573
28483,pp14,22000.0,2.5,1.0967,0.04764
28484,pp14,22000.0,2.75,1.1418,0.04974
28485,pp14,22000.0,3.0,1.1904,0.05174
28486,pp14,22000.0,3.25,1.241,0.05414
28487,pp14,22000.0,3.5,1.2895,0.05691
28488,pp14,22000.0,3.75,1.3336,0.06002
28489,pp14,22000.0,4.0,1.3683,0.06317
28490,pp14,22000.0,4.25,1.3942,0.06647
28491,pp14,22000.0,4.5,1.4163,0.07029
28492,pp14,22000.0,4.75,1.4358,0.07455
28493,pp14,22000.0,5.0,1.456,0.0793
28494,pp14,26000.0,-3.0,-0.0033,0.04675
28495,pp14,26000.0,-2.75,-0.0041,0.04579
28496,pp14,26000.0,-2.5,-0.0053,0.04483
28497,pp14,26000.0,-2.25,-0.007,0.04388
28498,pp14,26000.0,-2.0,-0.009,0.04292
28499,pp14,26000.0,-1.75,-0.0112,0.04194
28500,pp14,26000.0,-1.5,-0.026,0.04101
28501,pp14,26000.0,-1.25,-0.0611,0.04016
28502,pp14,26000.0,-1.0,0.259,0.05147
28503,pp14,26000.0,-0.75,0.3911,0.05445
28504,pp14,26000.0,-0.5,0.4485,0.05462
28505,pp14,26000.0,-0.25,0.5017,0.05513
28506,pp14,26000.0,0.0,0.5453,0.05538
28507,pp14,26000.0,0.25,0.5864,0.05583
28508,pp14,26000.0,0.5,0.6235,0.05625
28509,pp14,26000.0,0.75,0.6581,0.05689
28510,pp14,26000.0,1.0,0.6904,0.05747
28511,pp14,26000.0,1.5,0.9918,0.04236
28512,pp14,26000.0,1.75,1.0164,0.04325
28513,pp14,26000.0,2.0,1.0379,0.04353
28514,pp14,26000.0,2.25,1.0756,0.04508
28515,pp14,26000.0,2.5,1.1168,0.04665
28516,pp14,26000.0,2.75,1.168,0.04856
28517,pp14,26000.0,3.0,1.2309,0.05126
28518,pp14,26000.0,3.25,1.2791,0.05353
28519,pp14,26000.0,3.5,1.3238,0.05632
28520,pp14,26000.0,3.75,1.3626,0.05959
28521,pp14,26000.0,4.0,1.39,0.06211
28522,pp14,26000.0,4.25,1.4119,0.06522
28523,pp14,26000.0,4.5,1.4339,0.06911
28524,pp14,26000.0,4.75,1.4556,0.07353
28525,pp14,26000.0,5.0,1.4698,0.07756
28526,pp14,30000.0,-3.0,-0.2267,0.05839
28527,pp14,30000.0,-2.75,-0.2253,0.05515
28528,pp14,30000.0,-2.5,-0.2196,0.05223
28529,pp14,30000.0,-2.25,-0.2135,0.04896
28530,pp14,30000.0,-2.0,-0.1996,0.04626
28531,pp14,30000.0,-1.75,-0.178,0.04361
28532,pp14,30000.0,-1.5,-0.1458,0.04158
28533,pp14,30000.0,-1.25,-0.1016,0.03999
28534,pp14,30000.0,-1.0,-0.0464,0.03938
28535,pp14,30000.0,-0.75,0.3325,0.05133
28536,pp14,30000.0,-0.5,0.444,0.0539
28537,pp14,30000.0,-0.25,0.5037,0.05456
28538,pp14,30000.0,0.0,0.5463,0.05464
28539,pp14,30000.0,0.25,0.5877,0.05503
28540,pp14,30000.0,0.5,0.6266,0.05553
28541,pp14,30000.0,0.75,0.6602,0.05588
28542,pp14,30000.0,1.0,0.9587,0.03985
28543,pp14,30000.0,1.25,0.9779,0.04107
28544,pp14,30000.0,1.5,0.9989,0.04219
28545,pp14,30000.0,1.75,1.0255,0.04317
28546,pp14,30000.0,2.0,1.061,0.04304
28547,pp14,30000.0,2.25,1.0965,0.04406
28548,pp14,30000.0,2.5,1.148,0.04584
28549,pp14,30000.0,2.75,1.2128,0.04814
28550,pp14,30000.0,3.0,1.2652,0.05042
28551,pp14,30000.0,3.25,1.3095,0.0532
28552,pp14,30000.0,3.5,1.3438,0.05556
28553,pp14,30000.0,3.75,1.3715,0.05785
28554,pp14,30000.0,4.0,1.3982,0.06098
28555,pp14,30000.0,4.25,1.4239,0.06466
28556,pp14,30000.0,4.5,1.448,0.06882
28557,pp14,30000.0,4.75,1.4657,0.07229
28558,pp14,30000.0,5.0,1.4701,0.0762
28559,pp14,35000.0,-2.25,-0.093,0.05279
28560,pp14,35000.0,-2.0,-0.0875,0.04992
28561,pp14,35000.0,-1.75,-0.0756,0.04735
28562,pp14,35000.0,-1.5,-0.0523,0.04519
28563,pp14,35000.0,-1.25,-0.0263,0.04299
28564,pp14,35000.0,-1.0,0.0152,0.04147
28565,pp14,35000.0,-0.75,0.0832,0.04104
28566,pp14,35000.0,-0.5,0.388,0.05092
28567,pp14,35000.0,-0.25,0.4915,0.05352
28568,pp14,35000.0,0.0,0.5454,0.05399
28569,pp14,35000.0,0.25,0.5867,0.0542
28570,pp14,35000.0,0.75,0.9458,0.03858
28571,pp14,35000.0,1.0,0.966,0.03957
28572,pp14,35000.0,1.25,0.9864,0.04073
28573,pp14,35000.0,1.5,1.0131,0.04147
28574,pp14,35000.0,1.75,1.0456,0.04212
28575,pp14,35000.0,2.0,1.0894,0.04249
28576,pp14,35000.0,2.25,1.1402,0.04327
28577,pp14,35000.0,2.5,1.2065,0.04549
28578,pp14,35000.0,2.75,1.2522,0.0476
28579,pp14,35000.0,3.0,1.2885,0.04944
28580,pp14,35000.0,3.25,1.3215,0.0515
28581,pp14,35000.0,3.5,1.3523,0.05409
28582,pp14,35000.0,3.75,1.3813,0.05716
28583,pp14,35000.0,4.0,1.4079,0.06058
28584,pp14,35000.0,4.25,1.4328,0.06445
28585,pp14,35000.0,4.5,1.4534,0.06741
28586,pp14,35000.0,4.75,1.4648,0.071
28587,pp14,35000.0,5.0,1.4892,0.07682
28588,pp14,40000.0,-3.0,0.0063,0.06364
28589,pp14,40000.0,-2.75,0.0112,0.06042
28590,pp14,40000.0,-2.25,0.0184,0.05543
28591,pp14,40000.0,-2.0,0.0232,0.05292
28592,pp14,45000.0,-3.0,0.0375,0.06286
28593,pp14,45000.0,-2.75,0.0635,0.06074
28594,pp14,45000.0,-2.5,0.0858,0.05895
28595,pp14,45000.0,-2.25,0.0994,0.05686
28596,pp14,45000.0,-1.75,0.1145,0.05244
28597,pp14,45000.0,-1.5,0.1256,0.05016
28598,pp14,45000.0,-1.25,0.1384,0.04785
28599,pp14,45000.0,-1.0,0.1619,0.04602
28600,pp14,45000.0,-0.75,0.1938,0.04448
28601,pp14,45000.0,-0.5,0.2426,0.0437
28602,pp14,45000.0,-0.25,0.3136,0.04402
28603,pp14,45000.0,0.0,0.897,0.03534
28604,pp14,45000.0,0.25,0.9214,0.0362
28605,pp14,45000.0,0.5,0.9451,0.03671
28606,pp14,45000.0,0.75,0.9686,0.03733
28607,pp14,45000.0,1.0,0.9923,0.038
28608,pp14,45000.0,1.25,1.0219,0.03902
28609,pp14,45000.0,1.5,1.0622,0.03953
28610,pp14,45000.0,1.75,1.1127,0.04009
28611,pp14,45000.0,2.0,1.1586,0.03994
28612,pp14,45000.0,2.25,1.2021,0.0418
28613,pp14,45000.0,2.5,1.2405,0.04407
28614,pp14,45000.0,2.75,1.2764,0.04687
28615,pp14,45000.0,3.0,1.3069,0.04849
28616,pp14,45000.0,3.25,1.3358,0.05036
28617,pp14,45000.0,3.5,1.3629,0.05276
28618,pp14,45000.0,3.75,1.3889,0.0557
28619,pp14,45000.0,4.0,1.4153,0.0596
28620,pp14,45000.0,4.25,1.4382,0.06204
28621,pp14,45000.0,4.5,1.4628,0.0673
28622,pp14,45000.0,4.75,1.4817,0.07141
28623,pp14,45000.0,5.0,1.4873,0.07604
28624,rt,5000.0,-3.0,-0.0269,0.07753
28625,rt,5000.0,-2.75,-0.0174,0.07798
28626,rt,5000.0,-2.5,-0.0073,0.07851
28627,rt,5000.0,-2.25,0.0031,0.07914
28628,rt,5000.0,-2.0,0.0139,0.07986
28629,rt,5000.0,-1.75,0.0248,0.08068
28630,rt,5000.0,-1.5,0.0358,0.08159
28631,rt,5000.0,-1.25,0.0467,0.0826
28632,rt,5000.0,-1.0,0.0575,0.08371
28633,rt,5000.0,-0.75,0.068,0.08495
28634,rt,5000.0,-0.5,0.0781,0.08631
28635,rt,5000.0,-0.25,0.0877,0.08781
28636,rt,5000.0,0.0,0.0966,0.08948
28637,rt,5000.0,0.25,0.1045,0.09134
28638,rt,5000.0,0.5,0.1113,0.0934
28639,rt,5000.0,0.75,0.1171,0.09568
28640,rt,5000.0,1.0,0.122,0.09814
28641,rt,5000.0,1.25,0.1261,0.10078
28642,rt,5000.0,1.5,0.1303,0.1035
28643,rt,5000.0,1.75,0.1348,0.10626
28644,rt,5000.0,2.0,0.14,0.109
28645,rt,5000.0,2.25,0.1462,0.1117
28646,rt,5000.0,2.5,0.1528,0.11439
28647,rt,5000.0,2.75,0.1604,0.11703
28648,rt,5000.0,3.0,0.1685,0.1196
28649,rt,5000.0,3.25,0.1772,0.12217
28650,rt,5000.0,3.5,0.1863,0.12472
28651,rt,5000.0,3.75,0.1958,0.12726
28652,rt,5000.0,4.0,0.2056,0.12977
28653,rt,5000.0,4.25,0.2158,0.13228
28654,rt,5000.0,4.5,0.2261,0.13478
28655,rt,5000.0,4.75,0.2367,0.13729
28656,rt,5000.0,5.0,0.2476,0.13976
28657,rt,8000.0,-3.0,-0.0397,0.06703
28658,rt,8000.0,-2.75,-0.03,0.06752
28659,rt,8000.0,-2.5,-0.0194,0.06812
28660,rt,8000.0,-2.25,-0.0081,0.06883
28661,rt,8000.0,-2.0,0.0035,0.06965
28662,rt,8000.0,-1.75,0.0154,0.07057
28663,rt,8000.0,-1.5,0.0274,0.07159
28664,rt,8000.0,-1.25,0.0392,0.07274
28665,rt,8000.0,-1.0,0.0506,0.07401
28666,rt,8000.0,-0.75,0.0614,0.07545
28667,rt,8000.0,-0.5,0.0713,0.07709
28668,rt,8000.0,-0.25,0.0796,0.07899
28669,rt,8000.0,0.0,0.0859,0.08122
28670,rt,8000.0,0.25,0.0895,0.08389
28671,rt,8000.0,0.5,0.0906,0.08697
28672,rt,8000.0,0.75,0.0911,0.09026
28673,rt,8000.0,1.0,0.0933,0.09347
28674,rt,8000.0,1.25,0.0971,0.09659
28675,rt,8000.0,1.5,0.1025,0.09959
28676,rt,8000.0,1.75,0.1092,0.1025
28677,rt,8000.0,2.0,0.1169,0.10533
28678,rt,8000.0,2.25,0.1254,0.10809
28679,rt,8000.0,2.5,0.1343,0.11085
28680,rt,8000.0,2.75,0.144,0.11356
28681,rt,8000.0,3.0,0.1541,0.11622
28682,rt,8000.0,3.25,0.1645,0.11889
28683,rt,8000.0,3.5,0.1752,0.12154
28684,rt,8000.0,3.75,0.1861,0.1242
28685,rt,8000.0,4.0,0.1972,0.12684
28686,rt,8000.0,4.25,0.2086,0.12947
28687,rt,8000.0,4.5,0.2201,0.13211
28688,rt,8000.0,4.75,0.2316,0.13478
28689,rt,8000.0,5.0,0.2434,0.13738
28690,rt,12000.0,-3.0,-0.0508,0.06026
28691,rt,12000.0,-2.75,-0.0415,0.06072
28692,rt,12000.0,-2.5,-0.0304,0.06134
28693,rt,12000.0,-2.25,-0.0181,0.06211
28694,rt,12000.0,-2.0,-0.0054,0.06299
28695,rt,12000.0,-1.75,0.0079,0.06399
28696,rt,12000.0,-1.5,0.0211,0.06511
28697,rt,12000.0,-1.25,0.0339,0.06638
28698,rt,12000.0,-1.0,0.046,0.06783
28699,rt,12000.0,-0.75,0.0566,0.06954
28700,rt,12000.0,-0.5,0.0646,0.07165
28701,rt,12000.0,-0.25,0.0676,0.07447
28702,rt,12000.0,0.0,0.0643,0.07824
28703,rt,12000.0,0.25,0.06,0.08236
28704,rt,12000.0,0.5,0.0604,0.08603
28705,rt,12000.0,0.75,0.0642,0.08941
28706,rt,12000.0,1.0,0.0706,0.0925
28707,rt,12000.0,1.25,0.0781,0.09549
28708,rt,12000.0,1.5,0.0868,0.09839
28709,rt,12000.0,1.75,0.0962,0.10124
28710,rt,12000.0,2.0,0.1063,0.10404
28711,rt,12000.0,2.25,0.1169,0.1068
28712,rt,12000.0,2.5,0.1276,0.10957
28713,rt,12000.0,2.75,0.1389,0.11232
28714,rt,12000.0,3.0,0.1503,0.11502
28715,rt,12000.0,3.25,0.162,0.11774
28716,rt,12000.0,3.5,0.1738,0.12046
28717,rt,12000.0,3.75,0.1857,0.12319
28718,rt,12000.0,4.0,0.1977,0.12591
28719,rt,12000.0,4.25,0.2099,0.12863
28720,rt,12000.0,4.5,0.2221,0.13136
28721,rt,12000.0,4.75,0.2342,0.13413
28722,rt,12000.0,5.0,0.2466,0.13684
28723,rt,18000.0,-3.0,-0.0498,0.05633
28724,rt,18000.0,-2.75,-0.0501,0.05611
28725,rt,18000.0,-2.5,-0.0417,0.05648
28726,rt,18000.0,-2.25,-0.0293,0.05715
28727,rt,18000.0,-2.0,-0.0152,0.05803
28728,rt,18000.0,-1.75,-0.0002,0.05907
28729,rt,18000.0,-1.5,0.0148,0.06028
28730,rt,18000.0,-1.25,0.0289,0.06169
28731,rt,18000.0,-1.0,0.0412,0.06342
28732,rt,18000.0,-0.75,0.0486,0.06581
28733,rt,18000.0,-0.25,0.3024,0.0732
28734,rt,18000.0,0.0,0.354,0.07429
28735,rt,18000.0,0.25,0.371,0.07669
28736,rt,18000.0,0.5,0.3982,0.07902
28737,rt,18000.0,0.75,0.3885,0.08286
28738,rt,18000.0,1.0,0.4155,0.08538
28739,rt,18000.0,1.25,0.4014,0.08944
28740,rt,18000.0,1.5,0.3983,0.09305
